name,price,url,category
"Silver SRC Aluminium Foil Scrap, For Melting",₹150/ Kg,https://www.indiamart.com/proddetail/src-aluminium-foil-scrap-2849814356397.html?pos=142&kwd=heavy,Heavy Metal Scraps
"Silver Aluminium Zorba Scrap, For Machinery",₹50/ Kg,https://www.indiamart.com/proddetail/aluminium-zorba-scrap-27284527097.html?pos=144&kwd=heavy,Heavy Metal Scraps
"Golden Copper Wire Scrap, Grade: Grade A",₹650/ Kg,https://www.indiamart.com/proddetail/copper-wire-scrap-2851109739162.html?pos=145&kwd=heavy,Heavy Metal Scraps
Zinck (Metal ) Dust (325 Mesh) 98%,₹325/ Kg,https://www.indiamart.com/proddetail/zinck-metal-dust-325-mesh-98-2850639971388.html?pos=146&kwd=heavy,Heavy Metal Scraps
"MS Copper Wire Scrap, For Industrial",₹105/ Kg,https://www.indiamart.com/proddetail/ms-copper-wire-scrap-26153949930.html?pos=148&kwd=heavy,Heavy Metal Scraps
"Aluminium 5083 Scrap, 8 mm",₹175/ Kilogram,https://www.indiamart.com/proddetail/aluminium-5083-scrap-2851916395562.html?pos=149&kwd=heavy,Heavy Metal Scraps
"Crc Punching Scrap, 50 Kg, Bundle Size: Loose","₹29,500/ Metric Ton",https://www.indiamart.com/proddetail/crc-punching-scrap-21934360855.html?pos=151&kwd=heavy,Heavy Metal Scraps
"Powder Zinc Dust, 50kg, Grade Standard: Standard",₹110/ Kg,https://www.indiamart.com/proddetail/zinc-dust-25695364491.html?pos=153&kwd=heavy,Heavy Metal Scraps
"Multiple Black Ms Scrap, For Industrial, Packaging Type: Bundle",₹32/ Kg,https://www.indiamart.com/proddetail/ms-scrap-23234892933.html?pos=154&kwd=heavy,Heavy Metal Scraps
"Insulator Silicone Scrap, For Grinding",₹30/ Kilogram,https://www.indiamart.com/proddetail/insulator-silicone-scrap-20271114533.html?pos=155&kwd=heavy,Heavy Metal Scraps
"0.85 Aluminum Foil Scrap, 50 Kg",₹75/ Kg,https://www.indiamart.com/proddetail/aluminum-foil-scrap-2851752243430.html?pos=156&kwd=heavy,Heavy Metal Scraps
Copper Metal Turning,₹578/ Kg,https://www.indiamart.com/proddetail/copper-metal-turning-9628763691.html?pos=160&kwd=heavy,Heavy Metal Scraps
"Stainless Steel Inconel X-750 Pipe, For Utilities Water","₹1,200/ KG",https://www.indiamart.com/proddetail/inconel-x-750-pipe-24012480712.html?pos=161&kwd=heavy,Heavy Metal Scraps
Monal Scrap,₹560/ Kilogram,https://www.indiamart.com/proddetail/monal-scrap-15268938462.html?pos=163&kwd=heavy,Heavy Metal Scraps
Industrial Cobalt Scrap,₹500/ Kilogram,https://www.indiamart.com/proddetail/industrial-cobalt-scrap-20270965588.html?pos=165&kwd=heavy,Heavy Metal Scraps
"Copper Cable Wire Scrap, 1000 kg, Packaging Type: Sack",₹720/ Kg,https://www.indiamart.com/proddetail/copper-cable-wire-scrap-2851617292573.html?pos=167&kwd=heavy,Heavy Metal Scraps
"Gray Scrap Material, For Machinery",₹25/ Metric Ton,https://www.indiamart.com/proddetail/scrap-material-24299415873.html?pos=170&kwd=heavy,Heavy Metal Scraps
"Mixed Hips Tv Scrap, For Industrial",₹45/ Kg,https://www.indiamart.com/proddetail/hips-tv-scrap-18113964255.html?pos=172&kwd=heavy,Heavy Metal Scraps
"Solder scrap, Packaging Type: Packet",₹99/ Kg,https://www.indiamart.com/proddetail/solder-scrap-25704428473.html?pos=173&kwd=heavy,Heavy Metal Scraps
"Aluminium Scrap, 25 Kg",₹110/ Kg,https://www.indiamart.com/proddetail/aluminium-scrap-2851954735762.html?pos=174&kwd=heavy,Heavy Metal Scraps
Nickel Alloy Scrap,"₹1,500/ Kg",https://www.indiamart.com/proddetail/nickel-alloy-scrap-2849670613762.html?pos=175&kwd=heavy,Heavy Metal Scraps
Zirconium Metal Scrap,"₹1,300/ Kilogram",https://www.indiamart.com/proddetail/zirconium-metal-scrap-20489037791.html?pos=176&kwd=heavy,Heavy Metal Scraps
Tungsten Scrap,"₹2,200/ Kg",https://www.indiamart.com/proddetail/tungsten-scrap-23932802362.html?pos=179&kwd=heavy,Heavy Metal Scraps
"99.99% Copper Cathodes Online in USA, EUROPE, ASIA and MIDDLE EAST",₹790/ Kg,https://www.indiamart.com/proddetail/99-99-copper-cathodes-online-in-usa-europe-asia-and-middle-east-2851583248288.html?pos=180&kwd=heavy,Heavy Metal Scraps
"Material Grade: 2507 Steel Tyre Wire Scrap, Bars Offcuts",₹40/ Kg,https://www.indiamart.com/proddetail/steel-tyre-wire-scrap-27043207930.html?pos=185&kwd=heavy,Heavy Metal Scraps
Aluminium Scrap,₹800/ Kg,,Heavy Metal Scraps
Manganese Scrap,₹56/ Kg,https://www.indiamart.com/proddetail/manganese-scrap-4802703991.html?pos=193&kwd=heavy,Heavy Metal Scraps
MS Rail Scrap,₹41/ Kg,https://www.indiamart.com/proddetail/ms-rail-scrap-21645370548.html?pos=194&kwd=heavy,Heavy Metal Scraps
"Aluminium Radiator Scrap, For Metal Industry",₹88/ Kg,https://www.indiamart.com/proddetail/aluminium-radiator-scrap-13912210288.html?pos=195&kwd=heavy,Heavy Metal Scraps
"Industrial Nickel Scrap, 25","₹1,400/ Kg",https://www.indiamart.com/proddetail/industrial-nickel-scrap-2849755224755.html?pos=196&kwd=heavy,Heavy Metal Scraps
Cpu Scrap,₹500/ Kilogram,https://www.indiamart.com/proddetail/cpu-scrap-2850343648548.html?pos=1&kwd=gold,Gold Scrap
"Gold Finger Computer RAM Scrap , Electronic Computer Ram For Gold Recovery","₹20,566/ Tonne",https://www.indiamart.com/proddetail/gold-finger-computer-ram-scrap-electronic-computer-ram-for-gold-recovery-2851695486330.html?pos=3&kwd=gold,Gold Scrap
Motherboard Computer CPU Processor Scrap with Gold Pins Ram Fingers,"₹70,000/ Kg",https://www.indiamart.com/proddetail/computer-cpu-processor-scrap-with-gold-pins-ram-fingers-25966390288.html?pos=4&kwd=gold,Gold Scrap
Computer And Electronic Scrap,₹100/ Kg,https://www.indiamart.com/proddetail/computer-and-electronic-scrap-2852054553273.html?pos=6&kwd=gold,Gold Scrap
Top Quality Ceramic processor units (CPU) scrap Premium Grade CPU processor scrap,₹1.24 Lakh/ Metric Ton,https://www.indiamart.com/proddetail/top-quality-ceramic-processor-units-cpu-scrap-premium-grade-cpu-processor-scrap-2851742457491.html?pos=7&kwd=gold,Gold Scrap
CERAMIC CPU FOR GOLD SCRAP RECOVERY,₹100/ Kg,https://www.indiamart.com/proddetail/ceramic-cpu-for-gold-scrap-recovery-27625700230.html?pos=8&kwd=gold,Gold Scrap
Cpu Ceramic Gold Processor Scraps,₹500/ Kg,https://www.indiamart.com/proddetail/cpu-ceramic-gold-processor-scraps-24101581430.html?pos=9&kwd=gold,Gold Scrap
Motherboard Cpu Ceramic Processor Scrap,"₹3,300/ Kg",https://www.indiamart.com/proddetail/cpu-ceramic-processor-scrap-26965935762.html?pos=11&kwd=gold,Gold Scrap
CPU Processor Scrap,"₹2,000/ Kg",https://www.indiamart.com/proddetail/processor-scrap-23296965312.html?pos=12&kwd=gold,Gold Scrap
Mixed Electronic Waste Buy and Sell/E waste Recycling Services,₹15/ Kg,https://www.indiamart.com/proddetail/electronic-waste-buy-and-sell-e-waste-recycling-services-18192598012.html?pos=13&kwd=gold,Gold Scrap
Computer Scrap,₹150/ Kilogram,https://www.indiamart.com/proddetail/computer-scrap-14214351230.html?pos=15&kwd=gold,Gold Scrap
GOLD RECOVERY CPU CERAMIC PROCESSOR SCRAPS,₹100/ Kg,https://www.indiamart.com/proddetail/gold-recovery-cpu-ceramic-processor-scraps-26961911655.html?pos=16&kwd=gold,Gold Scrap
Ceramic Cpu Scrap,₹160/ Kg,https://www.indiamart.com/proddetail/ceramic-cpu-scrap-2851561384230.html?pos=17&kwd=gold,Gold Scrap
Electronic Waste Recycling Services/ E waste Buy and sell service,₹15/ Kg,https://www.indiamart.com/proddetail/electronic-waste-recycling-services-e-waste-buy-and-sell-service-2849009832848.html?pos=21&kwd=gold,Gold Scrap
Computer CPU Scrap,"₹4,500/ Kg",,Gold Scrap
Mixed E Waste Scrap,₹500/ Kg,https://www.indiamart.com/proddetail/e-waste-scrap-2850352830048.html?pos=1&kwd=electronic,Electronic Scrap
Green Card Scrap,₹350/ Kilogram,https://www.indiamart.com/proddetail/green-card-scrap-2849009951273.html?pos=2&kwd=electronic,Electronic Scrap
Inconel 690 Scrap,₹550/ Kilogram,https://www.indiamart.com/proddetail/inconel-690-scrap-11643041197.html?pos=4&kwd=electronic,Electronic Scrap
HP Scrap Printer,₹40/ Kg,https://www.indiamart.com/proddetail/hp-scrap-printer-26376374397.html?pos=7&kwd=electronic,Electronic Scrap
E- Waste Electronic Recycling Waste,₹15/ Kilogram,https://www.indiamart.com/proddetail/e-waste-electronic-recycling-waste-18192575473.html?pos=8&kwd=electronic,Electronic Scrap
"Gefran Used Siemens Plc, Controllogix","₹55,000/ Ton",https://www.indiamart.com/proddetail/used-siemens-plc-27599569112.html?pos=11&kwd=electronic,Electronic Scrap
Computer And Electronic Scrap,₹100/ Kg,https://www.indiamart.com/proddetail/computer-and-electronic-scrap-2852054553273.html?pos=13&kwd=electronic,Electronic Scrap
"Gold Finger Computer RAM Scrap , Electronic Computer Ram For Gold Recovery","₹20,566/ Tonne",https://www.indiamart.com/proddetail/gold-finger-computer-ram-scrap-electronic-computer-ram-for-gold-recovery-2851695486330.html?pos=14&kwd=electronic,Electronic Scrap
"Buy Atm Machine Scrap., For Scrap","₹15,000/ Piece",https://www.indiamart.com/proddetail/atm-machine-scrap-23493057055.html?pos=15&kwd=electronic,Electronic Scrap
Waste PCB Scrap,₹180/ Kg,https://www.indiamart.com/proddetail/waste-pcb-scrap-23835736473.html?pos=16&kwd=electronic,Electronic Scrap
Electronic Scrap,₹15/ kg,,Electronic Scrap
Electric Motor Scrap,₹60/ KGS,,Electronic Scrap
"Gold Finger Computer RAM Scrap , Electronic Computer Ram For Gold Recovery","₹20,566/ Tonne",https://www.indiamart.com/proddetail/gold-finger-computer-ram-scrap-electronic-computer-ram-for-gold-recovery-2851695486330.html?pos=24&kwd=electronic,Electronic Scrap
Electronic Waste Recycling Services/ E waste Buy and sell service,₹15/ Kg,https://www.indiamart.com/proddetail/electronic-waste-recycling-services-e-waste-buy-and-sell-service-2849009832848.html?pos=25&kwd=electronic,Electronic Scrap
E Waste Scrap,₹150/ Kilogram,https://www.indiamart.com/proddetail/e-waste-scrap-17268570362.html?pos=27&kwd=electronic,Electronic Scrap
"Copper Plate Scrap, For Industrial",₹440/ kg,https://www.indiamart.com/proddetail/copper-plate-scrap-14539941691.html?pos=1&kwd=copper,Copper Plate Scrap
"Plate Copper Sheet Scrap, Packaging Size: 1000 Sheets Per Pack, GSM: 70 GSM",₹525/ Kilogram,https://www.indiamart.com/proddetail/copper-sheet-scrap-21034783733.html?pos=3&kwd=copper,Copper Plate Scrap
Nickel Copper Alloy Scrap,"₹1,026/ Kg",https://www.indiamart.com/proddetail/nickel-copper-alloy-scrap-2851576303791.html?pos=4&kwd=copper,Copper Plate Scrap
Copper Wire Scrap,₹800/ Kg onwards,https://www.indiamart.com/proddetail/copper-wire-scrap-3845269991.html?pos=5&kwd=copper,Copper Plate Scrap
Nickel Scrap,"₹1,000/ Kg",https://www.indiamart.com/proddetail/nickel-scrap-23261181573.html?pos=6&kwd=copper,Copper Plate Scrap
"Red Copper Alloy Scrap, Packaging Type: Loose",₹500/ Kilogram,https://www.indiamart.com/proddetail/copper-alloy-scrap-4230573248.html?pos=7&kwd=copper,Copper Plate Scrap
"Millberry Copper Scrap, For Electric wire & Cables, Grade: Grade A",₹700/ Kg,https://www.indiamart.com/proddetail/millberry-copper-scrap-2850052297062.html?pos=8&kwd=copper,Copper Plate Scrap
"Copper Nickel Scrap, For Electric Wire, 25 Kg",₹600/ Kg,https://www.indiamart.com/proddetail/copper-nickel-scrap-23839057312.html?pos=10&kwd=copper,Copper Plate Scrap
"Granules Copper Metal Turning, For Laboratory Chemicals,Catalysts, Size: 18 Mesh",₹830/ Kg,https://www.indiamart.com/proddetail/copper-metal-turning-22241200997.html?pos=11&kwd=copper,Copper Plate Scrap
"Furnace Coil Copper Turn, For Induction Melting And Heating Eqipment","₹1,100/ KG",https://www.indiamart.com/proddetail/furnace-coil-copper-turn-13427258348.html?pos=12&kwd=copper,Copper Plate Scrap
"99.99% Brown Copper Wire Scrap, Grade: Grade A",₹775/ Kg,https://www.indiamart.com/proddetail/copper-wire-scrap-26010043430.html?pos=14&kwd=copper,Copper Plate Scrap
"Millberry Copper Wire Scrap, 1000 kg",₹720/ Kg,https://www.indiamart.com/proddetail/millberry-copper-wire-scrap-2850370371091.html?pos=17&kwd=copper,Copper Plate Scrap
Copper Nickel Alloy Scrap 30-70,₹850/ Kg,https://www.indiamart.com/proddetail/copper-nickel-alloy-scrap-30-70-23052523848.html?pos=18&kwd=copper,Copper Plate Scrap
"99.99% Brown Copper Cathode Sheet Scrap, For Electric Wire",₹300/ Kg,https://www.indiamart.com/proddetail/copper-cathode-sheet-scrap-22206617433.html?pos=20&kwd=copper,Copper Plate Scrap
Copper Tube scrap,"₹1,200/ Kg",https://www.indiamart.com/proddetail/copper-tube-scrap-2851910354112.html?pos=22&kwd=copper,Copper Plate Scrap
"Copper Nickel Scrap, For Industrial, Packaging Size: 50 - 100 Kg",₹635/ Kg,https://www.indiamart.com/proddetail/copper-nickel-scrap-15458183230.html?pos=23&kwd=copper,Copper Plate Scrap
"Box Copper Cathode Scrap, Grade: Good Quality",₹723/ Kg,https://www.indiamart.com/proddetail/copper-cathode-scrap-25210660155.html?pos=24&kwd=copper,Copper Plate Scrap
Millberry Copper Scrap,₹860/ Kg,,Copper Plate Scrap
"Copper Millberry Wire Scraps 99.99, Grade: Grade A",₹640/ Kg,https://www.indiamart.com/proddetail/copper-millberry-wire-scraps-99-99-23846650312.html?pos=26&kwd=copper,Copper Plate Scrap
"Wire Millberry Copper Scrap, For industrial, Grade: AA",₹695/ Kg,https://www.indiamart.com/proddetail/millberry-copper-scrap-2848962027448.html?pos=29&kwd=copper,Copper Plate Scrap
"Golden Copper Wire Scrap, Grade: Grade A",₹650/ Kg,https://www.indiamart.com/proddetail/copper-wire-scrap-2851109739162.html?pos=31&kwd=copper,Copper Plate Scrap
95.98% Copper Pipe Scrap,₹740/ Kg,https://www.indiamart.com/proddetail/95-98-copper-pipe-scrap-2851624529488.html?pos=32&kwd=copper,Copper Plate Scrap
"Copper Cable Wire Scrap, 1000 kg, Packaging Type: Sack",₹720/ Kg,https://www.indiamart.com/proddetail/copper-cable-wire-scrap-2851617292573.html?pos=33&kwd=copper,Copper Plate Scrap
Copper Metal Turning,₹578/ Kg,https://www.indiamart.com/proddetail/copper-metal-turning-9628763691.html?pos=35&kwd=copper,Copper Plate Scrap
"MS Copper Wire Scrap, For Industrial",₹105/ Kg,https://www.indiamart.com/proddetail/ms-copper-wire-scrap-26153949930.html?pos=36&kwd=copper,Copper Plate Scrap
Nicrome Nichrome Scrap,"₹1,300/ Kilogram",https://www.indiamart.com/proddetail/nichrome-scrap-15430165448.html?pos=38&kwd=copper,Copper Plate Scrap
Nickel Alloy Scrap,"₹1,500/ Kg",https://www.indiamart.com/proddetail/nickel-alloy-scrap-2849670613762.html?pos=39&kwd=copper,Copper Plate Scrap
"Industrial Nickel Scrap, 25","₹1,400/ Kg",https://www.indiamart.com/proddetail/industrial-nickel-scrap-2849755224755.html?pos=40&kwd=copper,Copper Plate Scrap
Millberry Copper Scrap,₹700/ Kg,https://www.indiamart.com/proddetail/millberry-copper-scrap-23823720133.html?pos=41&kwd=copper,Copper Plate Scrap
"High 99.9% Copper Armature Scrap, Grade: AA, Packaging Size: 100kg",₹720/ Kg,https://www.indiamart.com/proddetail/copper-armature-scrap-24248688333.html?pos=43&kwd=copper,Copper Plate Scrap
"Copper Scrap, For Electric Wire, Packaging Size: 100 Kg",₹600/ Kilogram,https://www.indiamart.com/proddetail/copper-scrap-2852037853991.html?pos=44&kwd=copper,Copper Plate Scrap
High Nickel Alloys Scrap,"₹2,500/ Kg",https://www.indiamart.com/proddetail/high-nickel-alloys-scrap-22983258312.html?pos=45&kwd=copper,Copper Plate Scrap
Inconel 600 Scrap,₹950/ Kilogram,https://www.indiamart.com/proddetail/inconel-600-scrap-22668936030.html?pos=47&kwd=copper,Copper Plate Scrap
Copper Scrap,₹750/ Kg,,Copper Plate Scrap
Cupro Nickel Scrap,₹710/ Kg,https://www.indiamart.com/proddetail/cupro-nickel-scrap-2851259071012.html?pos=52&kwd=copper,Copper Plate Scrap
100% Golden Copper Wire Scrap,₹700/ Kg,https://www.indiamart.com/proddetail/copper-wire-scrap-22912104797.html?pos=54&kwd=copper,Copper Plate Scrap
"Copper Wire Scrap Millberry, Packaging Size: Jumbo bags",₹550/ Kg,https://www.indiamart.com/proddetail/copper-wire-scrap-millberry-27144358433.html?pos=59&kwd=copper,Copper Plate Scrap
"Nichrome Wire Scrap, Grade: Grade A","₹1,750/ Kg",https://www.indiamart.com/proddetail/nichrome-wire-scrap-2851258530033.html?pos=60&kwd=copper,Copper Plate Scrap
"Brown Copper ash 56%, For Chemical Plant, Packaging Size: 50",₹175/ Kg,https://www.indiamart.com/proddetail/copper-ash-56-21977047930.html?pos=61&kwd=copper,Copper Plate Scrap
Monel 400 Turning Scrap,₹800/ Kg,https://www.indiamart.com/proddetail/monel-400-turning-scrap-26508932248.html?pos=63&kwd=copper,Copper Plate Scrap
"58.50% Brown Copper Ash Powder, For Chemical Plant, Packaging Size: 50kg Bag",₹175/ Kg,https://www.indiamart.com/proddetail/copper-ash-powder-2849542770488.html?pos=64&kwd=copper,Copper Plate Scrap
"Monel 400 Nickel Scrap, Bundle","₹1,000/ Kg",https://www.indiamart.com/proddetail/monel-400-nickel-scrap-26270643212.html?pos=66&kwd=copper,Copper Plate Scrap
Scrap Insulated Copper Wire,₹350/ Kg,https://www.indiamart.com/proddetail/scrap-insulated-copper-wire-25981913648.html?pos=67&kwd=copper,Copper Plate Scrap
"97.8% Armature Copper Wire Scrap, Packaging Size: Loose",₹775/ Kg,https://www.indiamart.com/proddetail/armature-copper-wire-scrap-23498465891.html?pos=68&kwd=copper,Copper Plate Scrap
Copper Wire Recycling Machine,₹5.5 Lakh/ Piece,https://www.indiamart.com/proddetail/copper-wire-recycling-machine-1526871862.html?pos=70&kwd=copper,Copper Plate Scrap
Copper Millberry Scrap,"₹5,000/ KG",https://www.indiamart.com/proddetail/copper-millberry-scrap-7320064997.html?pos=71&kwd=copper,Copper Plate Scrap
Copper Scrap,₹780/ Kilogram,https://www.indiamart.com/proddetail/copper-scrap-2852129262362.html?pos=72&kwd=copper,Copper Plate Scrap
"Electrical Conductivity 99.9% Millberry Copper Wire Scrap, Grade: Grade A, Packaging Size: 25 Kg Approx",₹715/ Kg,https://www.indiamart.com/proddetail/millberry-copper-wire-scrap-22814448791.html?pos=73&kwd=copper,Copper Plate Scrap
Monel 500 Scrap,₹650/ Kilogram(s),https://www.indiamart.com/proddetail/monel-500-scrap-4893124897.html?pos=75&kwd=copper,Copper Plate Scrap
Nickel Copper Scrap,₹550/ Kilogram,https://www.indiamart.com/proddetail/nickel-copper-scrap-4440582073.html?pos=76&kwd=copper,Copper Plate Scrap
Copper Arnitur Scrap,₹600/ Kg,https://www.indiamart.com/proddetail/copper-arnitur-scrap-22668932555.html?pos=77&kwd=copper,Copper Plate Scrap
"Copper Wire Scrap, Grade: Grade A",₹650/ Kg,https://www.indiamart.com/proddetail/copper-wire-scrap-2851109696488.html?pos=79&kwd=copper,Copper Plate Scrap
Cupro Nickel Tube Scrap,₹600/ Kg,https://www.indiamart.com/proddetail/cupro-nickel-tube-scrap-23872173797.html?pos=80&kwd=copper,Copper Plate Scrap
"Copper Ash, Sack",₹40/ Kg,https://www.indiamart.com/proddetail/copper-ash-2851512160888.html?pos=83&kwd=copper,Copper Plate Scrap
High Nickel Alloys Scrap,₹900/ Kg,https://www.indiamart.com/proddetail/high-nickel-alloys-scrap-27377234973.html?pos=84&kwd=copper,Copper Plate Scrap
99. 97 Copper scrap,₹700/ Kg,https://www.indiamart.com/proddetail/copper-scrap-20913475862.html?pos=85&kwd=copper,Copper Plate Scrap
"Golden Copper Scraps, For Electric Wire, Grade: Grade A",₹415/ Kilogram,https://www.indiamart.com/proddetail/copper-scraps-13804393462.html?pos=88&kwd=copper,Copper Plate Scrap
Copper Turning,₹100/ Piece,https://www.indiamart.com/proddetail/copper-turning-17558918212.html?pos=89&kwd=copper,Copper Plate Scrap
"Copper Wire Scrap, 100 kg",₹680/ Kg,https://www.indiamart.com/proddetail/copper-wire-scrap-2852054534755.html?pos=91&kwd=copper,Copper Plate Scrap
"99.99% Millberry Electric Copper Wire Scrap Online in USA, EUROPE, ASIA",₹206/ Kg,https://www.indiamart.com/proddetail/99-99-millberry-electric-copper-wire-scrap-online-in-usa-europe-asia-2851587723212.html?pos=93&kwd=copper,Copper Plate Scrap
"99.99 Copper Sheet Scrap, Grade: Grade A",₹200/ Kg,https://www.indiamart.com/proddetail/copper-sheet-scrap-26314508391.html?pos=94&kwd=copper,Copper Plate Scrap
Red Copper Ash,₹200/ Kg,https://www.indiamart.com/proddetail/copper-ash-2849530958762.html?pos=95&kwd=copper,Copper Plate Scrap
Copper Scrap,₹450/ Kilogram,https://www.indiamart.com/proddetail/copper-scrap-15878555955.html?pos=97&kwd=copper,Copper Plate Scrap
"Copper Scrap, Grade: Grade A, Packaging Size: Loose",₹700/ Kg,https://www.indiamart.com/proddetail/copper-scrap-2850137799548.html?pos=98&kwd=copper,Copper Plate Scrap
"99.9% Copper Scrap, For Electric Wire, Grade: Grade A",₹780/ Kg,https://www.indiamart.com/proddetail/copper-scrap-22557030512.html?pos=99&kwd=copper,Copper Plate Scrap
"Copper Nickel Scrap, Packaging Type: Loose",₹400/ Kilogram,https://www.indiamart.com/proddetail/copper-nickel-scrap-20443792333.html?pos=103&kwd=copper,Copper Plate Scrap
"Brown 98% Copper Scrap, For Automobile and Chemical Plant, Grade: Grade A",₹790/ Kg,https://www.indiamart.com/proddetail/98-copper-scrap-2850084208188.html?pos=104&kwd=copper,Copper Plate Scrap
Copper Candy Scrap,₹550/ Kilogram,https://www.indiamart.com/proddetail/copper-candy-scrap-20261849197.html?pos=106&kwd=copper,Copper Plate Scrap
"Brown Copper Wire Scrap, Packaging Type: PP bag, Packaging Size: 25 to 50 Kg",₹400/ Kg,https://www.indiamart.com/proddetail/copper-wire-scrap-21455338791.html?pos=107&kwd=copper,Copper Plate Scrap
Copper Millberry Scrap,₹680/ Kg,https://www.indiamart.com/proddetail/copper-millberry-scrap-19290392612.html?pos=108&kwd=copper,Copper Plate Scrap
"Wire Copper scrap, Grade: Grade A",₹685/ Kg,https://www.indiamart.com/proddetail/copper-scrap-24813992512.html?pos=110&kwd=copper,Copper Plate Scrap
"Copper Scrap, Grade: AA",₹500/ Kg,,Copper Plate Scrap
"99.97 % Red Copper Millberry Scrap, For Electric Wire, Grade: Grade A",₹690/ Kg,https://www.indiamart.com/proddetail/copper-millberry-scrap-21949719873.html?pos=119&kwd=copper,Copper Plate Scrap
Copper Wire Scrap,₹680/ Kilogram,https://www.indiamart.com/proddetail/copper-wire-scrap-11157531433.html?pos=121&kwd=copper,Copper Plate Scrap
"Red Wire Millberry Copper Scrap, For Automobile Industry, Grade: AA",₹600/ Kg,https://www.indiamart.com/proddetail/millberry-copper-scrap-23975528888.html?pos=122&kwd=copper,Copper Plate Scrap
"99% Red Copper Wire Scrap, Grade: Grade A, Packaging Size: 50Kg",₹735/ Kg,https://www.indiamart.com/proddetail/copper-wire-scrap-2850036527388.html?pos=123&kwd=copper,Copper Plate Scrap
"98% Brown Copper Scrap Wire, Grade: Grade A, Packaging Size: 50 Kg",₹740/ Kg,https://www.indiamart.com/proddetail/copper-scrap-wire-22566049930.html?pos=124&kwd=copper,Copper Plate Scrap
Copper Wire Scrap,₹480/ Kg,https://www.indiamart.com/proddetail/copper-wire-scrap-21932821997.html?pos=125&kwd=copper,Copper Plate Scrap
"99.98-99.99% Copper Wire Scrap, Packaging Size: Bags",₹360/ Kg,https://www.indiamart.com/proddetail/copper-wire-scrap-22603424455.html?pos=126&kwd=copper,Copper Plate Scrap
Copper Wire Scrap,₹445/ Kilogram,https://www.indiamart.com/proddetail/copper-wire-scrap-2849959104548.html?pos=128&kwd=copper,Copper Plate Scrap
"Copper Wire Scrap, Grade: AA",₹700/ Kg,https://www.indiamart.com/proddetail/copper-wire-scrap-2850028577091.html?pos=129&kwd=copper,Copper Plate Scrap
"Copper Ash, Dust",₹700/ Kg,,Copper Plate Scrap
Pure Cooper Scrap,₹350/ Kilogram,https://www.indiamart.com/proddetail/pure-cooper-scrap-13633124348.html?pos=141&kwd=copper,Copper Plate Scrap
"Top Quality Copper wire scrap (millberry) 99.9% purity Best Grade, 50 kg",₹2.06 Lakh/ Metric Ton,https://www.indiamart.com/proddetail/top-quality-copper-wire-scrap-millberry-99-9-purity-best-grade-2851742174548.html?pos=142&kwd=copper,Copper Plate Scrap
Non Ferrous Metal Scraps,₹45/ Kg,https://www.indiamart.com/proddetail/non-ferrous-metal-scraps-26770042933.html?pos=144&kwd=copper,Copper Plate Scrap
Copper Scrap,₹360/ Kg,,Copper Plate Scrap
Copper Scrap,₹100/ Kg,,Copper Plate Scrap
Icw Scrap,₹450/ Kilogram,,Copper Plate Scrap
Millberry Copper Scrap,₹425/ Kg,,Copper Plate Scrap
Brass And Copper Scrap,₹500/ Kg,,Copper Plate Scrap
Copper millberry,"₹4,600/ Metric Ton",,Copper Plate Scrap
"Old Newspaper Waste, For Recycling",₹28/ Kg,https://www.indiamart.com/proddetail/old-newspaper-waste-24016011630.html?pos=2&kwd=waste,Waste Paper
White Record Waste Paper,₹25/ Kg,,Waste Paper
"White Waste Butter Paper Roll, One, Size: Mix",₹55/ Kg,https://www.indiamart.com/proddetail/waste-butter-paper-roll-2850655946462.html?pos=6&kwd=waste,Waste Paper
Brown/ Golden / Yellow/ White Waste/ Scrap Waste Kraft Paper,₹22/ Kg,https://www.indiamart.com/proddetail/waste-kraft-paper-24983720373.html?pos=7&kwd=waste,Waste Paper
"Occ 11 Waste Paper Scraps, For Recycling, Baled",₹18/ Kg,https://www.indiamart.com/proddetail/occ-11-waste-paper-scraps-27296767848.html?pos=8&kwd=waste,Waste Paper
"Multi Color Paper For Envelops & Pouches, Packaging Type: Reel",₹90/ Kg,https://www.indiamart.com/proddetail/multi-color-paper-for-envelops-pouches-27089415462.html?pos=9&kwd=waste,Waste Paper
Brown Waste Paper,₹35/ Kg,https://www.indiamart.com/proddetail/waste-paper-6602135230.html?pos=10&kwd=waste,Waste Paper
"Brown OCC Waste Paper Scraps, For Recycling, Baled USA ORIGIN, For Reclyling, Grade: 11","₹13,000/ Tonne",https://www.indiamart.com/proddetail/occ-waste-paper-scraps-for-recycling-baled-usa-origin-2851723955991.html?pos=13&kwd=waste,Waste Paper
Colour Record Waste Paper,₹15/ Kg,https://www.indiamart.com/proddetail/colour-record-waste-paper-26320586933.html?pos=14&kwd=waste,Waste Paper
"White Printed ONP Waste Paper - Old News Paper in Asia,Usa, Normal, Packaging Type: Bale",₹20/ Kg,https://www.indiamart.com/proddetail/onp-waste-paper-old-news-paper-in-asia-usa-2852094127588.html?pos=15&kwd=waste,Waste Paper
Waste Paper,₹30/ Kilogram,https://www.indiamart.com/proddetail/waste-paper-14303293691.html?pos=16&kwd=waste,Waste Paper
Paper mix,₹10/ Kg,https://www.indiamart.com/proddetail/paper-mix-26065743688.html?pos=17&kwd=waste,Waste Paper
