name,price,url,category,city,metric
Copper Wire Scrap 99.9%,₹210/ kg,https://www.indiamart.com/proddetail/copper-wire-scrap-99-9-23990581548.html,copper-wire-scrap,Delhi ,kg
Armature 99.98 Copper Scrap,₹410/ kg,https://www.indiamart.com/proddetail/copper-scrap-20843887273.html,copper-wire-scrap,"Bagmugaliya, Bhopal ",kg
"99% Brown Copper Wire Scrap, Grade: Grade A",₹720/ kg,https://www.indiamart.com/proddetail/copper-wire-scrap-2850710854133.html,copper-wire-scrap,"Diwanpara Main Road, Rajkot ",kg
"Copper wire scrap 99.9%, Grade: Grade A",₹200/ kg,https://www.indiamart.com/proddetail/copper-wire-scrap-99-9-21853292530.html,copper-wire-scrap,"Pithampur Industrial Area, Dhar ",kg
"Copper wire scrap, Grade: Grade A","₹3,10,000/ tonne",https://www.indiamart.com/proddetail/copper-wire-scrap-25464991391.html,copper-wire-scrap,"Hr Secondary School Beltola, Chabua, Dist. Dibrugarh ",tonne
Copper Scrap,₹428/ kg,,copper-wire-scrap,"Patrakar Colony, Jamnagar ",kg
Coper Scrap,₹485/ kg,,copper-wire-scrap,"Godhar, Dhanbad ",kg
Copper Cable Scraps,₹20/ tonne,https://www.indiamart.com/proddetail/copper-cable-scraps-23018034830.html,copper-wire-scrap,"Mumbra, Mumbai ",tonne
"Red Millberry Copper Scrap, Grade: AA, Packaging Size: Container",₹550/ kg,https://www.indiamart.com/proddetail/millberry-copper-scrap-23967361597.html,copper-wire-scrap,"Arunachalam Road, Chennai ",kg
"Solder Copper Scrap, For Electric Wire",₹700/ kg,https://www.indiamart.com/proddetail/solder-copper-scrap-25602548648.html,copper-scrap,New Delhi ,kg
Copper Rod Scrap,₹780/ kg,https://www.indiamart.com/proddetail/copper-rod-scrap-27429256255.html,copper-scrap,Thane ,kg
Copper Cobra/ Clove Scrap,₹700/ kg,https://www.indiamart.com/proddetail/copper-cobra-clove-scrap-2849207932333.html,copper-scrap,Faridabad ,kg
"Red Copper Jali Patti Scrap, For Automobile Industry, Grade: Grade A",₹730/ kg,https://www.indiamart.com/proddetail/copper-jali-patti-scrap-25229608830.html,copper-scrap,"Bhilad, Dist. Valsad ",kg
Moon Copper Scrap,₹545/ kg,https://www.indiamart.com/proddetail/moon-copper-scrap-23099582991.html,copper-scrap,"Sector 29, Faridabad ",kg
"Recyclable Copper Scrap, For Automobile Industry",₹630/ kg,https://www.indiamart.com/proddetail/recyclable-copper-scrap-2851797713355.html,copper-scrap,Bengaluru ,kg
"Recyclable Copper Scrap, Packaging Size: 50 Kg",₹700/ kg,https://www.indiamart.com/proddetail/recyclable-copper-scrap-23276245312.html,copper-scrap,"Pedak Road, Rajkot ",kg
99 % Copper Re-Winding Wire Scrap,₹740/ kg,https://www.indiamart.com/proddetail/copper-re-winding-wire-scrap-25186832112.html,copper-scrap,Bengaluru ,kg
Copper Patti Scrap,₹725/ kg,https://www.indiamart.com/proddetail/copper-patti-scrap-20231877948.html,copper-scrap,"Kumbharwada, Bhavnagar ",kg
"Grade AA Controller Copper Scrap, For Electric Wire",₹260/ kg,https://www.indiamart.com/proddetail/grade-aa-controller-copper-scrap-2852080723555.html,copper-scrap,Ghaziabad ,kg
Tin Plated Copper Wires Scrap,₹650/ kg,https://www.indiamart.com/proddetail/tin-plated-copper-wires-scrap-18265833430.html,copper-scrap,"Mayapuri, New Delhi ",kg
Wire Copper Scrap,₹650/ kg,https://www.indiamart.com/proddetail/copper-scrap-26861553930.html,copper-scrap,Jaipur ,kg
Copper Shoulder Scrap,₹560/ kg,https://www.indiamart.com/proddetail/copper-shoulder-scrap-26188373330.html,copper-scrap,"Gandhidham, Dist. Kachchh ",kg
"Solid Brown 97% Copper Scrap, For Automobile and Chemical Plant, Grade: Grade A",₹790/ kg,https://www.indiamart.com/proddetail/97-copper-scrap-2850084214133.html,copper-scrap,"Daskroi, Dist. Ahmedabad ",kg
Copper Scrap,₹250/ kg,https://www.indiamart.com/proddetail/copper-scrap-2852402085912.html,copper-scrap,Alwaye ,kg
"Brown Copper Waste Scrap, Grade: Grade A, Packaging Size: 25 Kg",₹560/ kg,https://www.indiamart.com/proddetail/copper-waste-scrap-23153931248.html,copper-scrap,"Dewas Naka, Indore ",kg
"Copper Wire Scrap, For Automobile Industry DELIVERY TO Ecuador, 50 kg",₹670/ kg,https://www.indiamart.com/proddetail/copper-wire-scrap-for-automobile-industry-delivery-to-ecuador-2852202060030.html,copper-scrap,"Supper Market, Sultanpur ",kg
"Copper Wire Scrap, Packaging Type: Sack",₹450/ kg,https://www.indiamart.com/proddetail/copper-wire-scrap-19008766073.html,copper-scrap,Jhansi ,kg
"Buy 99.99% Millberry Electric Copper Wire Scrap Online in USA, EUROPE, ASIA",₹730/ kg,https://www.indiamart.com/proddetail/buy-99-99-millberry-electric-copper-wire-scrap-online-in-usa-europe-asia-2851587587555.html,copper-scrap,Bengaluru ,kg
"Golden Top Top Quality Grade Pure Copper Wire Scrap 99.99% Mil Berry, Grade: AA","₹3,22,283/ tonne",https://www.indiamart.com/proddetail/top-quality-grade-pure-copper-wire-scrap-99-99-mil-berry-22111053430.html,copper-scrap,"Sector 11, Hiran Magri, Udaipur ",tonne
Heavy Copper Scrap,₹480/ kg,https://www.indiamart.com/proddetail/heavy-copper-scrap-19556643562.html,copper-scrap,"Hanumangadh Road, Sri Ganganagar, Dist. Ganganagar ",kg
Copper Wire Scrap,₹460/ kg,https://www.indiamart.com/proddetail/copper-wire-scrap-19075163288.html,copper-scrap,"Kuchera, Nagaur ",kg
Copper Millberry Scrap,₹400/ kg,,copper-scrap,"Satwara, Gandhidham, Dist. Kachchh ",kg
"COPPER WIRE SCRAPS 99% BEST QUALITY, Grade: Grade A",₹200/ kg,https://www.indiamart.com/proddetail/copper-wire-scraps-99-best-quality-21856082548.html,copper-scrap,"Pithampur Industrial Area, Dhar ",kg
Copper Scrap,₹425/ kg,,copper-scrap,"Hathi Pur, Kanpur, Dist. Kanpur Nagar ",kg
Coper Scrap,₹450/ kg,,copper-scrap,Hisar ,kg
Copper Scrap,₹130/ kg,,copper-scrap,New Delhi ,kg
Copper Tubings Scrap,₹300/ kg,,copper-scrap,Aurangabad ,kg
Copper Scrap,₹70/ kg,,copper-scrap,"Narol
, Ahmedabad ",kg
Copper Scrap,₹650/ kg,,copper-scrap,"Bahadurgarh, Dist. Jhajjar ",kg
Copper Scrap,₹730/ kg,,copper-scrap,Bhavnagar ,kg
Copper Scrap,₹600/ kg,,copper-scrap,"Yamuna Nagar, Surat ",kg
Copper Scrap,"₹1,500/ kg",,copper-scrap,Jaipur ,kg
Copper Scrap,₹450/ kg,,copper-scrap,"Main Road, Chennai ",kg
Copper Scrap,₹234/ kg,,copper-scrap,"Ponneri Taluk, Tiruvallur ",kg
Copper Scrap,₹800/ kg,,copper-scrap,Shimla ,kg
Copper Scrap,₹450/ kg,,copper-scrap,"Bari Brahmana, Jammu ",kg
Copper Scrap,₹620/ kg,,copper-scrap,"Gulbarga, Dist. Kalaburagi ",kg
Copper Scrap,₹490/ kg,,copper-scrap,"Kaloor, Kochi, Dist. Ernakulam ",kg
Copper Scrap,₹600/ kg,,copper-scrap,"Dadri, Dist. Gautam Buddha Nagar ",kg
Copper Scrap,"₹3,00,000/ tonne",,copper-scrap,"Dhule Road, Aurangabad ",tonne
Copper Scrap,₹320/ kg,,copper-scrap,"Rajendra Nagar, Hyderabad ",kg
Copper Scrap,"₹1,500/ kg",,copper-scrap,"SIRIPURAM, Visakhapatnam ",kg
Copper Scrap,₹190/ kg,,copper-scrap,"Umargam, Dist. Valsad ",kg
"Copper Scrap, Packaging Size: 100 Kg",₹690/ kg,https://www.indiamart.com/proddetail/copper-scrap-2852048124748.html,copper-scrap,"Bolni Post Office, Rewari ",kg
Copar Scrap,₹720/ kg,,copper-scrap,"Sarkhej, Ahmedabad ",kg
Copper Scrap,₹465/ kg,,copper-scrap,Faridabad ,kg
Copper Scrap,"₹95,000/ tonne",,copper-scrap,"Hiramandalam, Dist. Srikakulam ",tonne
Copper Scraps,₹700/ kg,,copper-scrap,"Ashok Chowk, Solapur ",kg
Copeer Scrap,₹720/ kg,,copper-scrap,Bulandshahr ,kg
99% Industrial Copper Scrap,₹610/ kg,,copper-scrap,"hapur, Ghaziabad ",kg
Copper Scrap,₹695/ kg,,copper-scrap,"Jhotwara, Jaipur ",kg
Copper Scrap,₹750/ kg,,copper-scrap,Guntur ,kg
Copper Scrap,₹550/ kg,,copper-scrap,"Ward No.08 Imliduggu Korba Chhattisgarh, Korba ",kg
Copper Scrap,"₹7,000/ kg",,copper-scrap,Tirunelveli ,kg
"Millberry Copper Scrap, For Electric wire & Cables, Grade: Grade A",₹700/ kg,https://www.indiamart.com/proddetail/millberry-copper-scrap-2850052297062.html,copper-cable-scrap,"Moraiya, Ahmedabad ",kg
"Rectangular Red Copper Cable Scrap, Packaging Size: 500 Kg Bundle",₹728/ kg,https://www.indiamart.com/proddetail/copper-cable-scrap-24765494291.html,copper-cable-scrap,Mehsana ,kg
"99.9 % Red Copper Cable Scrap, Grade: AA, Packaging Size: 50 Kg",₹725/ kg,https://www.indiamart.com/proddetail/copper-cable-scrap-21936611562.html,copper-cable-scrap,"C. P Tank, Mumbai ",kg
"Multicolor Insulated Copper Wire Scrap, Grade: Grade A, Packaging Size: Loose",₹290/ kg,https://www.indiamart.com/proddetail/insulated-copper-wire-scrap-27160043362.html,copper-cable-scrap,Rajkot ,kg
"Copper Cable Scrap, For Electric Wire, Packaging Size: 25 kg",₹200/ kg,https://www.indiamart.com/proddetail/copper-cable-scrap-2851940967491.html,copper-cable-scrap,"BANGALORE, Bengaluru ",kg
Copper Wire Scrap,₹150/ kg,https://www.indiamart.com/proddetail/copper-wire-scrap-26141134297.html,copper-cable-scrap,Ludhiana ,kg
"Copper Scrap, Packaging Size: 25 kg",₹650/ kg,https://www.indiamart.com/proddetail/copper-scrap-27126874248.html,copper-cable-scrap,Chennai ,kg
"Golden Aa Copper Wire Scrap, For Automobile Industry, Packaging Size: 100 kg",₹650/ kg,https://www.indiamart.com/proddetail/aa-copper-wire-scrap-21718541197.html,copper-cable-scrap,"Gill Road, Ludhiana ",kg
"98% Copper Milberry Cable Scrap, For Electric Wire, Grade: AA",₹730/ kg,https://www.indiamart.com/proddetail/copper-milberry-cable-scrap-10410774833.html,copper-cable-scrap,Mumbai ,kg
"PVC Copper Cable Scrap, For Automobile Industry",₹120/ kg,https://www.indiamart.com/proddetail/pvc-copper-cable-scrap-2852005523697.html,copper-cable-scrap,Bengaluru ,kg
Recyclable Copper Cable Scrap,₹700/ kg,https://www.indiamart.com/proddetail/recyclable-copper-cable-scrap-2852227123933.html,copper-cable-scrap,"Jesus Redeems Branch Office, Tiruvannamalai ",kg
98.97% Copper Cable Scrap,₹750/ kg,https://www.indiamart.com/proddetail/98-97-copper-cable-scrap-2851626598133.html,copper-cable-scrap,New Delhi ,kg
"Copper Cable Scrap, For Electric Wire",₹730/ kg,https://www.indiamart.com/proddetail/copper-cable-scrap-2852045043430.html,copper-cable-scrap,Agra ,kg
Copper Cable Scrap,₹770/ kg,https://www.indiamart.com/proddetail/copper-cable-scrap-27309996955.html,copper-cable-scrap,Thane ,kg
"97% Brown Copper Wire Scrap, For Industrial, Grade: AA",₹660/ kg,https://www.indiamart.com/proddetail/copper-wire-scrap-24895097897.html,copper-cable-scrap,Ahmedabad ,kg
"Copper Cable Scrap, Packaging Type: Loose",₹850/ kg,https://www.indiamart.com/proddetail/copper-cable-scrap-2851612825230.html,copper-cable-scrap,"Mysore, Dist. Mysuru ",kg
"Recyclable Copper Cable Scrap, For Electric Wire",₹115/ kg,https://www.indiamart.com/proddetail/recyclable-copper-cable-scrap-2851606732912.html,copper-cable-scrap,Chennai ,kg
"Recyclable Copper Cable Scrap, For Electric Wire",₹720/ kg,https://www.indiamart.com/proddetail/recyclable-copper-cable-scrap-2851965191673.html,copper-cable-scrap,"Neyveli, Dist. Cuddalore ",kg
"Burning Copper Strip Scrap, For Electric Wire",₹730/ kg,https://www.indiamart.com/proddetail/burning-copper-strip-scrap-2851871424548.html,copper-cable-scrap,Bengaluru ,kg
Enameled Red Copper Wire scrap,₹740/ kg,https://www.indiamart.com/proddetail/copper-wire-scrap-25303356412.html,copper-cable-scrap,Chandigarh ,kg
"Millberry Copper Wire Scrap, For Automobile Industry, 50 kg",₹690/ kg,https://www.indiamart.com/proddetail/millberry-copper-wire-scrap-2850966833797.html,copper-cable-scrap,Rajkot ,kg
"99.9% Brown Copper Cable Wire Scrap (Rassa), Grade: AA, Packaging Size: 100kg",₹740/ kg,https://www.indiamart.com/proddetail/copper-cable-wire-scrap-rassa-2851089434312.html,copper-cable-scrap,"Manai, Jodhpur ",kg
"Copper Wire Scrap, Grade: AA, Packaging Size: Loose",₹700/ kg,https://www.indiamart.com/proddetail/copper-wire-scrap-23249291930.html,copper-cable-scrap,"Behala, Kolkata ",kg
"Copper Wire Scrap, Grade: Grade A",₹650/ kg,https://www.indiamart.com/proddetail/copper-wire-scrap-2851109696488.html,copper-cable-scrap,Salem ,kg
Copper Slag Granule,₹680/ tonne,https://www.indiamart.com/proddetail/copper-slag-granule-25688644348.html,copper-cable-scrap,Jodhpur ,tonne
"50% mix color ICW Insulated Copper Wire Scrap, Grade: Grade A, Packaging Size: 50 Kg Bag",₹365/ kg,https://www.indiamart.com/proddetail/icw-insulated-copper-wire-scrap-22251102955.html,copper-cable-scrap,Faridabad ,kg
"Copper Wire Scrap, For Automobile Industry",₹360/ kg,https://www.indiamart.com/proddetail/copper-wire-scrap-24169525012.html,copper-cable-scrap,Faridabad ,kg
"Copper Cable Wire Scrap, 1000 kg, Packaging Type: Sack",₹720/ kg,https://www.indiamart.com/proddetail/copper-cable-wire-scrap-2851617292573.html,copper-cable-scrap,Medak ,kg
80% Brown Copper Cable Scrap,₹680/ kg,https://www.indiamart.com/proddetail/brown-copper-cable-scrap-2851285967673.html,copper-cable-scrap,"Pollachi, Dist. Coimbatore ",kg
Copper Wire Scrap,₹700/ kg,https://www.indiamart.com/proddetail/copper-wire-scrap-24628770312.html,copper-cable-scrap,"GT Road, Ludhiana ",kg
"99.9 Red Pure Copper Scrap, For Electric Wire, Grade: AA",₹700/ kg,https://www.indiamart.com/proddetail/pure-copper-scrap-23877138512.html,copper-cable-scrap,Chennai ,kg
"Copper Cable Scrap, For Automobile Industry, Packaging Size: 50 Kg",₹500/ kg,https://www.indiamart.com/proddetail/copper-cable-scrap-23330310348.html,copper-cable-scrap,"Bhiwandi, Dist. Thane ",kg
"99 % Golden Copper Cable Scrap, For Chemical Plant",₹400/ kg,https://www.indiamart.com/proddetail/copper-cable-scrap-22437565588.html,copper-cable-scrap,Hyderabad ,kg
"Red Copper Cable Scrap, Grade: AA, Packaging Size: Big",₹840/ kg,https://www.indiamart.com/proddetail/copper-cable-scrap-25202933748.html,copper-cable-scrap,"North West, New Delhi ",kg
Copper Wire Scrap,₹700/ tonne,https://www.indiamart.com/proddetail/copper-wire-scrap-2851119870855.html,copper-cable-scrap,Pulwama ,tonne
Copper Cable Scrap,₹425/ kg,https://www.indiamart.com/proddetail/copper-cable-scrap-21062000097.html,copper-cable-scrap,"Khizrabad, Indore ",kg
Copper Cable Scrap,₹340/ kg,,copper-cable-scrap,Unnao ,kg
Copper Scrap,₹300/ kg,https://www.indiamart.com/proddetail/copper-scrap-14213671562.html,copper-cable-scrap,"Shalimar Garden, New Delhi ",kg
Copper Scrap,₹330/ kg,https://www.indiamart.com/proddetail/copper-scrap-13499536673.html,copper-cable-scrap,"Barna Street, New Delhi ",kg
"Pure Conductor 95 Percent Copper Strips Scrap, For Recycling, Grade: Grade A",₹645/ kg,https://www.indiamart.com/proddetail/copper-strips-scrap-2849174527955.html,copper-cable-scrap,"Mandi Gobindgarh, Dist. Fatehgarh Sahib ",kg
"Copper Wire Scrap Cable, Packaging Type: Plastic Bag",₹750/ kg,https://www.indiamart.com/proddetail/copper-wire-scrap-cable-20231885233.html,copper-cable-scrap,"Kumbharwada, Bhavnagar ",kg
Copper Cable Scrap,₹440/ kg,https://www.indiamart.com/proddetail/copper-cable-scrap-21933177091.html,copper-cable-scrap,"Indranagar, Bengaluru ",kg
"Brown Wire Copper Cable Scrap, Grade: Grade A, Packaging Size: 50 Kg",₹325/ kg,https://www.indiamart.com/proddetail/copper-cable-scrap-22470134255.html,copper-cable-scrap,"ROYAPURAM, Chennai ",kg
"Copper Cable Scrap, For Automobile Industry, Grade: Grade A",₹220/ kg,https://www.indiamart.com/proddetail/copper-cable-scrap-22202087333.html,copper-cable-scrap,Bengaluru ,kg
Insulated Copper Cables Scrap,"₹21,00,000/ tonne",https://www.indiamart.com/proddetail/insulated-copper-cables-scrap-2850638553362.html,copper-cable-scrap,Nashik ,tonne
Copper Cable Scrap,₹400/ tonne,https://www.indiamart.com/proddetail/copper-cable-scrap-16562007612.html,copper-cable-scrap,"Manjalpur, Vadodara ",tonne
"60 % Copper Cable Scrap, For Electric Wire",₹380/ kg,https://www.indiamart.com/proddetail/copper-cable-scrap-22986457991.html,copper-cable-scrap,New Delhi ,kg
"Brown Square Copper Cable Scrap, Grade: AA, Packaging Size: Open",₹732/ kg,https://www.indiamart.com/proddetail/copper-cable-scrap-24933048791.html,copper-cable-scrap,"Adipur, Gandhidham, Dist. Kachchh ",kg
Pvc Copper Scrap,₹230/ kg,,copper-cable-scrap,New Delhi ,kg
Copper Cable Wire Scrap,₹690/ kg,,copper-cable-scrap,Pune ,kg
Kalli copper tin cooper scrap,₹665/ kg,,copper-cable-scrap,"Vadva, Bhavnagar ",kg
"99% Golden Pure Copper Cable Scrap, Grade: AA, Packaging Size: Loose",₹600/ kg,https://www.indiamart.com/proddetail/pure-copper-cable-scrap-26521875273.html,copper-cable-scrap,"Bhubaneswar, Dist. Khordha ",kg
"Copper Cable Scrap, For Electric Wire, Grade: Grade A",₹740/ kg,https://www.indiamart.com/proddetail/copper-cable-scrap-25534622188.html,copper-cable-scrap,Ahmedabad ,kg
"Neat And Clean Material Red Copper Scrap For Ingots, Grade: Mix",₹410/ kg,https://www.indiamart.com/proddetail/copper-scrap-22248312433.html,copper-cable-scrap,"Near Rto Office, Ghaziabad ",kg
"Copper Scrap, Packaging Type: Loose, Packaging Size: 25 kg",₹740/ kg,https://www.indiamart.com/proddetail/copper-scrap-25558306297.html,copper-cable-scrap,"Zakir Colony Meerut, Meerut ",kg
"99 % Copper Cable Scrap, Grade: AA, Packaging Size: 50 Kg",₹650/ kg,https://www.indiamart.com/proddetail/copper-cable-scrap-23262191530.html,copper-cable-scrap,"Pedak Road, Rajkot ",kg
Copper Cable Scrap,₹125/ kg,https://www.indiamart.com/proddetail/copper-cable-scrap-21417709088.html,copper-cable-scrap,"Gurgaon, Dist. Gurugram ",kg
"Brown Copper Millberry Wire Scrap, Grade: AA, Packaging Size: Custome",₹300/ kg,https://www.indiamart.com/proddetail/copper-millberry-wire-scrap-2849207624930.html,copper-cable-scrap,Thanjavur ,kg
"Cu Golden Pure Copper Scrap, Grade: Grade A, Packaging Size: 100kgs",₹720/ kg,https://www.indiamart.com/proddetail/pure-copper-scrap-25462600491.html,copper-cable-scrap,"Mindigiri, Krishnagiri ",kg
Copper cable Scrap,₹480/ kg,https://www.indiamart.com/proddetail/copper-cable-scrap-19860996273.html,copper-cable-scrap,Panipat ,kg
"99.97% Golden Copper Scrap, Grade: Grade A, Packaging Size: Box",₹400/ kg,https://www.indiamart.com/proddetail/copper-scrap-22423068955.html,copper-cable-scrap,"Tadepalligudem, Dist. West Godavari ",kg
Copper Cable Scrap,₹430/ kg,https://www.indiamart.com/proddetail/copper-cable-scrap-20589253348.html,copper-cable-scrap,"Sector 4, Gurgaon, Dist. Gurugram ",kg
Copper Cable Scrap 12,₹455/ kg,https://www.indiamart.com/proddetail/copper-cable-scrap-12-2852471560333.html,copper-cable-scrap,"Hari Om Society, Nadiad, Dist. Kheda ",kg
"Copper Wire Scrap, Packaging Size: 50KG",₹200/ kg,https://www.indiamart.com/proddetail/copper-cable-scrap-20418174573.html,copper-cable-scrap,"Shimla Puri, Ludhiana ",kg
"75% Golden Pvc Insulated Copper Cable Scrap, Grade: Aa, Packaging Size: 50kg",₹120/ kg,https://www.indiamart.com/proddetail/pvc-insulated-copper-cable-scrap-24929423630.html,copper-cable-scrap,"Anantapur, Khammam ",kg
Brown Wire Copper Cables Scrap,₹790/ kg,https://www.indiamart.com/proddetail/copper-cables-scrap-20457263233.html,copper-cable-scrap,Valsad ,kg
"Brown Copper Wire Scrap, For Automobile Industry","₹6,95,000/ tonne",https://www.indiamart.com/proddetail/copper-wire-scrap-22881765873.html,copper-cable-scrap,"Lokmanya Nagar, Ichalakaranji, Dist. Kolhapur ",tonne
"99.9% Brown Insulated Copper Wire Scrap, Grade: Grade A, Packaging Size: Bale","₹2,25,000/ tonne",https://www.indiamart.com/proddetail/insulated-copper-wire-scrap-25743955897.html,copper-cable-scrap,"Pasighat, Dist. East Siang ",tonne
"99% Copper Cable Millberry Scrap, For Electric Wire, Grade: Grade A",₹720/ kg,https://www.indiamart.com/proddetail/copper-cable-millberry-scrap-24025929262.html,copper-cable-scrap,Delhi ,kg
"99% Copper Wire Scrap, For Melting",₹350/ kg,https://www.indiamart.com/proddetail/copper-wire-scrap-25270625548.html,copper-cable-scrap,"Gautam Budh Nagar, Dist. Gautam Buddha Nagar ",kg
"96 Copper Scrap and cable, For Manufacturing, Grade: Grade A",₹785/ kg,https://www.indiamart.com/proddetail/copper-scrap-and-cable-17676897633.html,copper-cable-scrap,"Copper Scrap Armeture and LT patti, Bhavnagar ",kg
"60 % Brown Shredded ICW wire scrap, Grade: Grade A",₹420/ kg,https://www.indiamart.com/proddetail/shredded-icw-wire-scrap-23815086030.html,copper-cable-scrap,Ghaziabad ,kg
"Copper Wire Scrap, For Melting/Casting, Packaging Size: Loose",₹650/ kg,https://www.indiamart.com/proddetail/copper-wire-scrap-27123299230.html,copper-cable-scrap,"Main Road Focal Point, Ludhiana ",kg
"Copper Wire And Cable Scrap, For Foundry Industry",₹480/ kg,https://www.indiamart.com/proddetail/copper-wire-and-cable-scrap-22993172773.html,copper-cable-scrap,Rajkot ,kg
Non Ferrous Metal Scraps,₹45/ kg,https://www.indiamart.com/proddetail/non-ferrous-metal-scraps-26770042933.html,copper-cable-scrap,"Bhilai, Dist. Durg ",kg
"99.99% Red Copper Wire Scrap, Grade: Grade A","₹3,99,000/ tonne",https://www.indiamart.com/proddetail/copper-wire-scrap-22538541262.html,copper-cable-scrap,Alwar ,tonne
Copper Wire Scrap,₹705/ kg,,copper-cable-scrap,"Nikol, Ahmedabad ",kg
Copper Wire Scrap,₹460/ kg,,copper-cable-scrap,"Vidhyadhar Nagar, Jaipur ",kg
"99.98-99.99% Copper Wire Scrap, Packaging Size: Bags",₹360/ kg,https://www.indiamart.com/proddetail/copper-wire-scrap-22603424455.html,copper-cable-scrap,"Marathahalli, Bengaluru ",kg
"Conducting 99.98% Electric Copper Wire Scrap, Grade: Grade A",₹740/ kg,https://www.indiamart.com/proddetail/electric-copper-wire-scrap-21946375048.html,copper-cable-scrap,"Tronica City, Dist. Ghaziabad ",kg
Copper Wire Scrap,₹320/ kg,,copper-cable-scrap,"Indra Market, Mandi ",kg
Cable Scrap,₹34/ kg,,copper-cable-scrap,"Mankhurd, Mumbai ",kg
Grade AA Quality of Copper Wire Scrap Scrap Millberry Strong Copper 99 99 Copper from USA for Export,"₹62,460/ tonne",https://www.indiamart.com/proddetail/grade-aa-quality-of-copper-wire-scrap-scrap-millberry-strong-copper-99-99-copper-from-usa-for-export-2850361024191.html,copper-cable-scrap,"PRATAPGARH, Rajasthan, Pratapgarh, Dist. Chittorgarh ",tonne
"Copper Wire Scrap, Grade: Grade A, Packaging Size: 50 Kg",₹530/ kg,https://www.indiamart.com/proddetail/copper-wire-scrap-23157021273.html,copper-cable-scrap,Bengaluru ,kg
"Copper Wire Scrap, For Metal Industry",₹650/ kg,https://www.indiamart.com/proddetail/copper-wire-scrap-27103260112.html,copper-cable-scrap,Ahmedabad ,kg
Pure Copper Wire Scrap 99 99,₹620/ kg,https://www.indiamart.com/proddetail/pure-copper-wire-scrap-99-99-2850218761997.html,copper-cable-scrap,"Purba, Midnapore, Dist. West Midnapore ",kg
"Copper Scrap, Packaging Type: Sack, Packaging Size: 50 kg","₹1,000/ kg",https://www.indiamart.com/proddetail/copper-scrap-2850766006073.html,copper-cable-scrap,Bharuch ,kg
"90% Copper Wire Scrap, Grade: AA",₹400/ kg,https://www.indiamart.com/proddetail/copper-wire-scrap-21867756288.html,copper-cable-scrap,Lucknow ,kg
"Copper wire scrap, Grade: AA",₹150/ kg,https://www.indiamart.com/proddetail/copper-wire-scrap-23717154391.html,copper-cable-scrap,"Kodungaiyur, Chennai ",kg
Copper Wire Scrap,₹490/ kg,https://www.indiamart.com/proddetail/copper-wire-scrap-22996543333.html,copper-cable-scrap,"New Kabadkhana, Bhopal ",kg
Copper Scrap,"₹2,88,000/ tonne",,copper-cable-scrap,"Ambawadi, Ahmedabad ",tonne
"99.99% Brown Copper wire scrap for sale in Qatar, Grade: AA, Packaging Size: Tons",₹640/ kg,https://www.indiamart.com/proddetail/copper-wire-scrap-for-sale-in-qatar-2849008217933.html,copper-cable-scrap,"Fairyland, Imphal ",kg
Copper Scrap,₹460/ kg,,copper-cable-scrap,Mumbai ,kg
Copper Cable Scraps,₹20/ tonne,https://www.indiamart.com/proddetail/copper-cable-scraps-23018034830.html,copper-cable-scrap,"Mumbra, Mumbai ",tonne
"Square Copper Screp, Grade: AA, Packaging Size: 60 Kg",₹660/ kg,https://www.indiamart.com/proddetail/copper-screp-23292102773.html,copper-cable-scrap,"Copper, Bhavnagar ",kg
Copper Cable Scrap,₹435/ kg,,copper-cable-scrap,Faridabad ,kg
Copper Cable Wire Scrap,₹850/ kg,,copper-cable-scrap,"Harij, Dist. Patan ",kg
Copper Cable Scrap,₹300/ kg,,copper-cable-scrap,"Suryanarayana Puram, Kakinada, Dist. East Godavari ",kg
Cable Copper Scrap,₹350/ kg,,copper-cable-scrap,"Govindpura, Bhopal ",kg
Copper Cable Scrap,₹400/ kg,,copper-cable-scrap,"Bhayander East, Mumbai ",kg
Copper Cable Scrap,₹800/ kg,,copper-cable-scrap,"Swaroopganj, Bhilwara ",kg
Copper Cable Scrap,₹500/ kg,,copper-cable-scrap,"Mumbai, Thane ",kg
Copper Cable Scrap,₹100/ kg,,copper-cable-scrap,Amritsar ,kg
Copper Cable Scrap,₹444/ kg,,copper-cable-scrap,New Delhi ,kg
Copper Cable Scrap,₹300/ kg,,copper-cable-scrap,"Saifabad Laxmi, Hyderabad ",kg
Scrap Copper Cable,₹300/ kg,,copper-cable-scrap,"Near Indorama, Pithampur, Dist. Dhar ",kg
Copper Cables Scrap,₹355/ kg,,copper-cable-scrap,"Golan Das Street, Bengaluru ",kg
Copper Cable Scrap,₹200/ kg,,copper-cable-scrap,"Near Binpura Raod, Ujjain ",kg
Copper Cable Scrap,"₹7,50,000/ tonne",,copper-cable-scrap,"Izatnagar, Bareilly ",tonne
Copper Cable Scrap,"₹1,000/ kg",,copper-cable-scrap,"Bhagwanpur, Dist. Haridwar ",kg
Copper Cable Scrap,₹150/ kg,,copper-cable-scrap,"New Seelampur, New Delhi ",kg
Copper Cable Scrap,₹600/ kg,,copper-cable-scrap,Ghaziabad ,kg
Copper Cable Scrap,₹230/ kg,,copper-cable-scrap,Rajsamand ,kg
Copper Cable Scrap,₹120/ kg,,copper-cable-scrap,"Sirhind Side,G T Road,Mandi, Mandi Gobindgarh, Dist. Fatehgarh Sahib ",kg
Copper Cable Scrap,"₹5,000/ kg",,copper-cable-scrap,Tirunelveli ,kg
