name,price,url,category,city,metric
"Aluminium Radiator Scrap, For Metal Industry",₹110/ kg,https://www.indiamart.com/proddetail/aluminium-radiator-scrap-23316274797.html,ferrous-metal-scrap,ahmedabad,kg
"Cast Iron Scraps, For Industries","₹39,000/ tonne",https://www.indiamart.com/proddetail/cast-iron-scraps-2851011190888.html,ferrous-metal-scrap,ahmedabad,tonne
Metal Industry Cast Iron Scraps,₹24/ kg,https://www.indiamart.com/proddetail/metal-industry-cast-iron-scraps-16836516748.html,ferrous-metal-scrap,ahmedabad,kg
"Silver Aluminium Radiator Scrap, For Metal Industry",₹130/ kg,https://www.indiamart.com/proddetail/silver-aluminium-radiator-scrap-2852157365612.html,ferrous-metal-scrap,ahmedabad,kg
60 kg Used Rail Track,"₹30,000/ tonne",https://www.indiamart.com/proddetail/60-kg-used-rail-track-19160430488.html,ferrous-metal-scrap,ahmedabad,tonne
"ALUMINIUM DIRTY REDIATOR SCRAP, For Metal Industry, 25 Kg",₹135/ kg,https://www.indiamart.com/proddetail/aluminium-dirty-rediator-scrap-26083780062.html,ferrous-metal-scrap,ahmedabad,kg
"Cast Iron Scrap, For Foundry Industry, 50 Kg","₹42,500/ tonne",https://www.indiamart.com/proddetail/cast-iron-scrap-2850087393888.html,ferrous-metal-scrap,ahmedabad,tonne
"Cast Iron Scraps Hms 1, For Metal Industry",₹51/ kg,https://www.indiamart.com/proddetail/cast-iron-scraps-hms-1-26408923173.html,ferrous-metal-scrap,ahmedabad,kg
Iron Industrial Scrap,₹45/ kg,https://www.indiamart.com/proddetail/iron-industrial-scrap-27130776312.html,ferrous-metal-scrap,ahmedabad,kg
"Cast Iron Scrap, For Metal Industry",₹55/ kg,https://www.indiamart.com/proddetail/cast-iron-scrap-26518090133.html,ferrous-metal-scrap,ahmedabad,kg
"6 inch Iron Rail Scrap, For Casting",₹48/ kg,https://www.indiamart.com/proddetail/6-inch-iron-rail-scrap-2851509902348.html,ferrous-metal-scrap,ahmedabad,kg
Cast Iron Solid Scrap,"₹19,200/ tonne",https://www.indiamart.com/proddetail/cast-iron-solid-scrap-12981434112.html,ferrous-metal-scrap,ahmedabad,tonne
"Hastelloy C276 Scrap, C276 Plates Scrap, C276 Solid Scrap, For Foundry Industry","₹1,800/ kg",https://www.indiamart.com/proddetail/hastelloy-c276-scrap-c276-plates-scrap-c276-solid-scrap-2851551448812.html,ferrous-metal-scrap,ahmedabad,kg
"Alloy 46 Scrap / NILO 46 Scrap / Pernifer 46 Scrap, For Casting","₹1,000/ kg",https://www.indiamart.com/proddetail/alloy-46-scrap-nilo-46-scrap-pernifer-46-scrap-18503032462.html,ferrous-metal-scrap,ahmedabad,kg
"Steel NEW RAIL A65, For Metal Industry",₹92/ kg,https://www.indiamart.com/proddetail/new-rail-a65-2851745274491.html,ferrous-metal-scrap,ahmedabad,kg
Industrial Iron Scrap,₹22/ kg,https://www.indiamart.com/proddetail/industrial-iron-scrap-7331181912.html,ferrous-metal-scrap,ahmedabad,kg
"Aluminium Clean Radiator Scrap, For Metal Industry",₹100/ kg,https://www.indiamart.com/proddetail/aluminium-clean-radiator-scrap-27573267091.html,ferrous-metal-scrap,ahmedabad,kg
Cast Iron Scrap,₹40/ kg,https://www.indiamart.com/mharakhjisons/,ferrous-metal-scrap,ahmedabad,kg
Super Invar 32 5 Scrap / Super Invar Scrap / Invar Scrap,₹340/ kg,https://www.indiamart.com/proddetail/super-invar-32-5-scrap-super-invar-scrap-invar-scrap-11643046312.html,ferrous-metal-scrap,ahmedabad,kg
Ferrous Steel Scrap,₹30/ kg,https://www.indiamart.com/proddetail/ferrous-steel-scrap-4366425897.html,ferrous-metal-scrap,ahmedabad,kg
"Aluminium Radiator Scrap, For Foundry Industry",₹140/ kg,https://www.indiamart.com/proddetail/aluminium-radiator-scrap-2850031289333.html,ferrous-metal-scrap,agra,kg
Black iron and steel Di Pipe Scrap,₹46/ kg,https://www.indiamart.com/proddetail/di-pipe-scrap-2850267084773.html,ferrous-metal-scrap,agra,kg
MS(IRON) Ferrous Metal Scrap,"₹35,000/ tonne",https://www.indiamart.com/proddetail/ferrous-metal-scrap-27509434048.html,ferrous-metal-scrap,agra,tonne
Cast Iron Scrap,₹50/ kg,https://www.indiamart.com/tomarenterprises/,ferrous-metal-scrap,agra,kg
Old Iron Scrap,₹17/ kg,https://www.indiamart.com/payal-entp-agra/,ferrous-metal-scrap,agra,kg
"Iron Scrap, For Metal Industry, 50 Kg",₹30/ kg,https://www.indiamart.com/proddetail/iron-scrap-26751078962.html,ferrous-metal-scrap,agra,kg
Used Iron Scrap,₹40/ kg,https://www.indiamart.com/ms-varsha-enterprises/,ferrous-metal-scrap,agra,kg
Old Iron Scrap,"₹40,000/ tonne",https://www.indiamart.com/ms-kamal-steel-traders/,ferrous-metal-scrap,agra,tonne
CI Scrap,"₹40,500/ tonne",https://www.indiamart.com/proddetail/ci-scrap-19006300755.html,ferrous-metal-scrap,amritsar,tonne
C I Scrap,₹46/ kg,https://www.indiamart.com/om-prakashsons/,ferrous-metal-scrap,amritsar,kg
Ferrous Metal Scrap,₹100/ kg,https://www.indiamart.com/pardhan-steels/,ferrous-metal-scrap,amritsar,kg
Ferrous Metal Scrap,₹35/ kg,https://www.indiamart.com/proddetail/ferrous-metal-scrap-25318250791.html,ferrous-metal-scrap,allahabad,kg
"Pig Iron Scrap, For Foundry Industry","₹25,000/ tonne",https://www.indiamart.com/proddetail/pig-iron-scrap-17746276655.html,ferrous-metal-scrap,allahabad,tonne
"Cast Iron Scrap, For Foundry Industry",₹45/ kg,https://www.indiamart.com/proddetail/cast-iron-scrap-19154259530.html,ferrous-metal-scrap,allahabad,kg
Scrap,₹450/ kg,https://www.indiamart.com/vaishnav-electronics-and-metal-scrap/,ferrous-metal-scrap,allahabad,kg
Iron Scrap,₹40/ kg,https://www.indiamart.com/devansh-scarp-works/,ferrous-metal-scrap,allahabad,kg
Scrap,₹50 crore/ tonne,https://www.indiamart.com/proddetail/scrap-25402295991.html,ferrous-metal-scrap,allahabad,tonne
Scrap Iron Plate,"₹49,000/ tonne",https://www.indiamart.com/nitin-enterprises-prayagraj/,ferrous-metal-scrap,allahabad,tonne
"Aluminum Vehicle Radiator Scrap, For Automobile",₹145/ kg,https://www.indiamart.com/proddetail/aluminum-vehicle-radiator-scrap-2850622367388.html,ferrous-metal-scrap,amroha,kg
Loha Scrap,₹39/ kg,https://www.indiamart.com/malik-traders-dhanaura/,ferrous-metal-scrap,amroha,kg
Loha Scrap,₹47/ tonne,https://www.indiamart.com/malik-terders/,ferrous-metal-scrap,amroha,tonne
Iron Scrap,₹19/ kg,https://www.indiamart.com/bharat-scrap-traders-gajraula/,ferrous-metal-scrap,amroha,kg
"Galvanised Iron Scrap, For Metal Industry, 25 Kg","₹1,000/ tonne",https://www.indiamart.com/company/180024845/,ferrous-metal-scrap,amroha,tonne
