name,price,url,category,city,metric
Milky White Unwashed PET Bottle Flake,₹62/ kg,https://www.indiamart.com/proddetail/unwashed-pet-bottle-flake-2851358460162.html,pet-bottle-flake,ahmedabad,kg
Natural Hot Washed PET Flakes Scrap,₹58/ kg,https://www.indiamart.com/proddetail/pet-flakes-scrap-2850512392612.html,pet-bottle-flake,ahmedabad,kg
"50kg White PET Flake, Packaging Type: PP Bag",₹57/ kg,https://www.indiamart.com/proddetail/50kg-white-pet-flake-21558730748.html,pet-bottle-flake,ahmedabad,kg
Clear Pet Bottles Flakes,"₹3,000/ kg",https://www.indiamart.com/sarvatipolitec-limited/,pet-bottle-flake,agra,kg
Flake PET Granules,₹80/ kg,https://www.indiamart.com/proddetail/flake-pet-granules-20988380888.html,pet-bottle-flake,amritsar,kg
Plastic Chair Flakes,₹46/ kg,https://www.indiamart.com/msr-industries-allahabad/,pet-bottle-flake,allahabad,kg
Natural Unwashed Pet Flake Unwased,₹55/ kg,https://www.indiamart.com/proddetail/pet-flake-unwased-25180564855.html,pet-bottle-flake,aligarh,kg
Clear Pet Flakes,₹68/ kg,https://www.indiamart.com/renew-industries-private-limited/,pet-bottle-flake,asansol,kg
Pet Bottles Flakes,₹50/ kg,https://www.indiamart.com/durga-traders-asansol/,pet-bottle-flake,asansol,kg
"Silver Iron Loose Scrap, For Metal Industry",₹65/ kg,https://www.indiamart.com/proddetail/silver-iron-loose-scrap-27020467048.html,ferrous-metal-scrap,ahmedabad,kg
"Aluminium Radiator Scrap, For Metal Industry",₹110/ kg,https://www.indiamart.com/proddetail/aluminium-radiator-scrap-23316274797.html,ferrous-metal-scrap,ahmedabad,kg
Stainless Steel Scrap 347 Grade,₹150/ kg,https://www.indiamart.com/proddetail/stainless-steel-scrap-347-grade-2851895434497.html,ferrous-metal-scrap,ahmedabad,kg
Non Ferrous Scrap Metal,"₹2,000/ kg",https://www.indiamart.com/proddetail/non-ferrous-scrap-metal-2869281248.html,ferrous-metal-scrap,ahmedabad,kg
"MS, SS, Copper, CRP and HR Scrap, For Metal Industry, Packaging Type: Loose","₹41,000/ tonne",https://www.indiamart.com/proddetail/ms-ss-copper-crp-and-hr-scrap-21799785930.html,ferrous-metal-scrap,ahmedabad,tonne
"Aluminium Radiator Scrap, For Melting",₹125/ kg,https://www.indiamart.com/proddetail/aluminium-radiator-scrap-21464213091.html,ferrous-metal-scrap,ahmedabad,kg
"Ci Cast Iron Scrap, For Foundry Industry",₹31/ kg,https://www.indiamart.com/proddetail/cast-iron-scrap-22828144588.html,ferrous-metal-scrap,ahmedabad,kg
"Cast Iron Scrap, For Casting, Up To 50 Kg","₹42,000/ metric",https://www.indiamart.com/proddetail/cast-iron-scrap-22005399573.html,ferrous-metal-scrap,ahmedabad,metric
"Silver Aluminium Radiator Scrap, For Metal Industry",₹130/ kg,https://www.indiamart.com/proddetail/silver-aluminium-radiator-scrap-2852157365612.html,ferrous-metal-scrap,ahmedabad,kg
"Cast Iron Scraps, For Industries","₹39,000/ tonne",https://www.indiamart.com/proddetail/cast-iron-scraps-2851011190888.html,ferrous-metal-scrap,ahmedabad,tonne
Aluminium Radiator Scrap,₹120/ kg,https://www.indiamart.com/proddetail/aluminium-radiator-scrap-2851706928862.html,ferrous-metal-scrap,ahmedabad,kg
"ALUMINIUM DIRTY REDIATOR SCRAP, For Metal Industry, 25 Kg",₹135/ kg,https://www.indiamart.com/proddetail/aluminium-dirty-rediator-scrap-26083780062.html,ferrous-metal-scrap,ahmedabad,kg
"Cast Iron Scraps Hms 1, For Metal Industry",₹51/ kg,https://www.indiamart.com/proddetail/cast-iron-scraps-hms-1-26408923173.html,ferrous-metal-scrap,ahmedabad,kg
Cast Iron Solid Scrap,"₹19,200/ tonne",https://www.indiamart.com/proddetail/cast-iron-solid-scrap-12981434112.html,ferrous-metal-scrap,ahmedabad,tonne
"Recycle Iron Scrap, For Metal Industry",₹51/ kg,https://www.indiamart.com/proddetail/recycle-iron-scrap-26518064612.html,ferrous-metal-scrap,ahmedabad,kg
"Cast Iron Scrap, For Foundry Industry, 50 Kg","₹42,500/ tonne",https://www.indiamart.com/proddetail/cast-iron-scrap-2850087393888.html,ferrous-metal-scrap,ahmedabad,tonne
"1 inch Iron Rail Hook Scrap, For Casting",₹45/ kg,https://www.indiamart.com/proddetail/1-inch-iron-rail-hook-scrap-2851513122548.html,ferrous-metal-scrap,ahmedabad,kg
Cast Iron Scrap,₹21/ kg,https://www.indiamart.com/proddetail/cast-iron-scrap-21235257797.html,ferrous-metal-scrap,ahmedabad,kg
"Cut Piece Iron Scrap, For Foundry Industry",₹44/ kg,https://www.indiamart.com/proddetail/cut-piece-iron-scrap-27130776288.html,ferrous-metal-scrap,ahmedabad,kg
"Hastelloy C276 Scrap, C276 Plates Scrap, C276 Solid Scrap, For Foundry Industry","₹1,800/ kg",https://www.indiamart.com/proddetail/hastelloy-c276-scrap-c276-plates-scrap-c276-solid-scrap-2851551448812.html,ferrous-metal-scrap,ahmedabad,kg
Ferrous Steel Scrap,₹30/ kg,https://www.indiamart.com/proddetail/ferrous-steel-scrap-4366425897.html,ferrous-metal-scrap,ahmedabad,kg
Cast Iron Scrap,₹40/ kg,https://www.indiamart.com/mharakhjisons/,ferrous-metal-scrap,ahmedabad,kg
"Steel NEW RAIL A65, For Metal Industry",₹92/ kg,https://www.indiamart.com/proddetail/new-rail-a65-2851745274491.html,ferrous-metal-scrap,ahmedabad,kg
"Recyclable Aluminium Radiator Scrap, For Automobile Industry",₹135/ kg,https://www.indiamart.com/proddetail/recyclable-aluminium-radiator-scrap-19968769848.html,ferrous-metal-scrap,ahmedabad,kg
SS Foundry Scrap,₹51/ kg,https://www.indiamart.com/proddetail/ss-foundry-scrap-7316903662.html,ferrous-metal-scrap,ahmedabad,kg
Black iron and steel Di Pipe Scrap,₹46/ kg,https://www.indiamart.com/proddetail/di-pipe-scrap-2850267084773.html,ferrous-metal-scrap,agra,kg
"Aluminium Radiator Scrap, For Foundry Industry",₹140/ kg,https://www.indiamart.com/proddetail/aluminium-radiator-scrap-2850031289333.html,ferrous-metal-scrap,agra,kg
MS(IRON) Ferrous Metal Scrap,"₹35,000/ tonne",https://www.indiamart.com/proddetail/ferrous-metal-scrap-27509434048.html,ferrous-metal-scrap,agra,tonne
Cast Iron Scrap,₹50/ kg,https://www.indiamart.com/tomarenterprises/,ferrous-metal-scrap,agra,kg
"Heavy Metal Iron Scrap, For Foundry",₹42/ kg,https://www.indiamart.com/proddetail/heavy-metal-iron-scrap-2849364033673.html,ferrous-metal-scrap,agra,kg
Old Iron Scrap,₹17/ kg,https://www.indiamart.com/payal-entp-agra/,ferrous-metal-scrap,agra,kg
Used Iron Scrap,₹40/ kg,https://www.indiamart.com/ms-varsha-enterprises/,ferrous-metal-scrap,agra,kg
"Iron Scrap, For Metal Industry, 50 Kg",₹30/ kg,https://www.indiamart.com/proddetail/iron-scrap-26751078962.html,ferrous-metal-scrap,agra,kg
Cast Iron Scrap,₹42/ kg,https://www.indiamart.com/singhal-shot-blast/,ferrous-metal-scrap,agra,kg
"Cast Iron Boring Scrap, For Foundry Industry",₹41/ kg,https://www.indiamart.com/proddetail/cast-iron-boring-scrap-24273743255.html,ferrous-metal-scrap,amritsar,kg
C I Scrap,₹46/ kg,https://www.indiamart.com/om-prakashsons/,ferrous-metal-scrap,amritsar,kg
Ferrous Metal Scrap,₹100/ kg,https://www.indiamart.com/pardhan-steels/,ferrous-metal-scrap,amritsar,kg
Ferrous Metal Scrap,₹35/ kg,https://www.indiamart.com/proddetail/ferrous-metal-scrap-25318250791.html,ferrous-metal-scrap,allahabad,kg
"Pig Iron Scrap, For Foundry Industry","₹25,000/ tonne",https://www.indiamart.com/proddetail/pig-iron-scrap-17746276655.html,ferrous-metal-scrap,allahabad,tonne
"Cast Iron Scrap, For Foundry Industry",₹45/ kg,https://www.indiamart.com/proddetail/cast-iron-scrap-19154259530.html,ferrous-metal-scrap,allahabad,kg
Scrap,₹450/ kg,https://www.indiamart.com/vaishnav-electronics-and-metal-scrap/,ferrous-metal-scrap,allahabad,kg
Iron Scrap,₹40/ kg,https://www.indiamart.com/devansh-scarp-works/,ferrous-metal-scrap,allahabad,kg
Scrap,₹50 crore/ tonne,https://www.indiamart.com/proddetail/scrap-25402295991.html,ferrous-metal-scrap,allahabad,tonne
Scrap Iron Plate,"₹49,000/ tonne",https://www.indiamart.com/nitin-enterprises-prayagraj/,ferrous-metal-scrap,allahabad,tonne
"Aluminum Vehicle Radiator Scrap, For Automobile",₹145/ kg,https://www.indiamart.com/proddetail/aluminum-vehicle-radiator-scrap-2850622367388.html,ferrous-metal-scrap,amroha,kg
Loha Scrap,₹39/ kg,https://www.indiamart.com/malik-traders-dhanaura/,ferrous-metal-scrap,amroha,kg
Loha Scrap,₹47/ tonne,https://www.indiamart.com/malik-terders/,ferrous-metal-scrap,amroha,tonne
Iron Scrap,₹19/ kg,https://www.indiamart.com/bharat-scrap-traders-gajraula/,ferrous-metal-scrap,amroha,kg
"Galvanised Iron Scrap, For Metal Industry, 25 Kg","₹1,000/ tonne",https://www.indiamart.com/company/180024845/,ferrous-metal-scrap,amroha,tonne
"Heavy Metal Iron Scrap, For Foundry",₹42/ kg,https://www.indiamart.com/proddetail/heavy-metal-iron-scrap-2849364033673.html,ferrous-metal-scrap,aligarh,kg
"Aluminium Gray Radiator Scrap, For Melting, Size: Aluminum",₹125/ kg,https://www.indiamart.com/proddetail/radiator-scrap-21770709462.html,ferrous-metal-scrap,aligarh,kg
"Iron Scrap, For Metal Industry",₹42/ kg,https://www.indiamart.com/proddetail/iron-scrap-16842188855.html,ferrous-metal-scrap,aligarh,kg
"Aluminum Vehicle Radiator Scrap, For Automobile",₹145/ kg,https://www.indiamart.com/proddetail/aluminum-vehicle-radiator-scrap-2850622367388.html,ferrous-metal-scrap,aligarh,kg
HR Off Cut Scrape,₹54/ kg,https://www.indiamart.com/nadim-scrap-traders/,ferrous-metal-scrap,aligarh,kg
Ferrous Waste And Scrap,₹720/ kg,https://www.indiamart.com/nisha-industries-aligarh/,ferrous-metal-scrap,aligarh,kg
19 gauge iron scrap,₹53/ kg,https://www.indiamart.com/gauraventerprises-70021262/,ferrous-metal-scrap,aligarh,kg
Cast Iron Scrap,₹200/ kg,https://www.indiamart.com/new-muskan-enterprises/,ferrous-metal-scrap,aligarh,kg
"Waste Iron Sheet Scrap, For Foundry Industry",₹33/ kg,https://www.indiamart.com/proddetail/waste-iron-sheet-scrap-2851294084655.html,ferrous-metal-scrap,aligarh,kg
Iron Scrap Jasti 18-28 gauge,₹38/ kg,https://www.indiamart.com/ms-bhagwasia-enterprises/,ferrous-metal-scrap,aligarh,kg
Cast Iron Scrap,₹500/ kg,https://www.indiamart.com/roshni-steel-traders-aligarh/,ferrous-metal-scrap,aligarh,kg
Iron Scrap,₹60/ tonne,https://www.sunriseequipt.com/,ferrous-metal-scrap,amravati,tonne
Cast Iron Waste,₹80/ kg,https://www.indiamart.com/khan-steel-amravati/,ferrous-metal-scrap,amravati,kg
Iron Scrap,"₹1,500/ tonne",https://www.indiamart.com/west-logistics/,ferrous-metal-scrap,amravati,tonne
Ferrous Metal Scrap,"₹2,233/ kg",https://www.indiamart.com/induconstruction-16442982/,ferrous-metal-scrap,amravati,kg
Ferrous Metal Scrap,₹205/ kg,https://www.indiamart.com/dasenterprise-163306538/,ferrous-metal-scrap,asansol,kg
Cast Iron Foundry Scrap,"₹51,000/ tonne",https://www.indiamart.com/kr-enterprises-asansol/,ferrous-metal-scrap,asansol,tonne
"Used Iron Scrap, For Metal Industry",₹24/ kg,https://www.indiamart.com/company/89964638/,ferrous-metal-scrap,asansol,kg
Iron Scrap Light Material,₹18/ kg,https://www.indiamart.com/saree-bazaar/,ferrous-metal-scrap,asansol,kg
"misc Ferrous / Iron Scrap, For Industrial","₹30,000/ tonne",https://www.indiamart.com/proddetail/ferrous-iron-scrap-21618984730.html,ferrous-metal-scrap,asansol,tonne
